Time,Open,Close,High,Low,Volume
2015-05-18,258000.0,259500.0,260000.0,257000.0,2472.73746831
2015-05-19,259500.0,256000.0,260000.0,255000.0,2313.46884753
2015-05-20,256000.0,257500.0,257500.0,255000.0,1956.46949771
2015-05-21,257500.0,258500.0,258500.0,255500.0,1791.61334217
2015-05-22,258000.0,259000.0,260000.0,256500.0,2039.30388275
2015-05-23,258500.0,263500.0,266000.0,258500.0,1806.39424447
2015-05-24,263500.0,264500.0,265000.0,261000.0,935.65311154
2015-05-25,264000.0,261500.0,267000.0,260500.0,1966.36170686
2015-05-26,261500.0,262000.0,264000.0,260500.0,3109.32910573
2015-05-27,263500.0,263500.0,265000.0,262000.0,2018.35443273
2015-05-28,263000.0,264000.0,264500.0,262000.0,1978.56740818
2015-05-29,264000.0,263000.0,264500.0,261500.0,2792.20755249
2015-05-30,263000.0,259500.0,263000.0,257500.0,2013.5960314
2015-05-31,260500.0,258500.0,261000.0,256500.0,1479.30493296
2015-06-01,258000.0,254500.0,258500.0,253500.0,3514.23593481
2015-06-02,254500.0,252000.0,254500.0,246000.0,4048.65348216
2015-06-03,251500.0,252500.0,253000.0,249000.0,2658.54141519
2015-06-04,251000.0,251000.0,252000.0,250000.0,2302.50564899
2015-06-05,251000.0,250000.0,251500.0,248500.0,2291.6772478
2015-06-06,251000.0,250500.0,252000.0,250000.0,1655.11628801
2015-06-07,251500.0,248000.0,252000.0,248000.0,1261.12828424
2015-06-08,248000.0,253500.0,254500.0,247500.0,3443.22381274
2015-06-09,253500.0,255500.0,257000.0,252500.0,2415.4000595
2015-06-10,256500.0,253500.0,256500.0,253000.0,2632.43818058
2015-06-11,254000.0,255500.0,255500.0,253000.0,2518.63406485
2015-06-12,255500.0,257000.0,257500.0,254000.0,2355.10593577
2015-06-13,256500.0,256500.0,257500.0,255500.0,1923.97960994
2015-06-14,257000.0,260000.0,261500.0,256500.0,1662.10224085
2015-06-15,260500.0,261500.0,263000.0,258500.0,2633.43919409
2015-06-16,262000.0,269000.0,269500.0,261500.0,3559.62744075
2015-06-17,269500.0,283500.0,289000.0,269500.0,7746.62813486
2015-06-18,284000.0,279500.0,284500.0,271500.0,5444.21358588
2015-06-19,279500.0,277000.0,283500.0,274500.0,2755.52635574
2015-06-20,277000.0,277000.0,278000.0,270000.0,2030.28125913
2015-06-21,277000.0,274500.0,278500.0,274500.0,1465.11851811
2015-06-22,275500.0,276500.0,277500.0,273000.0,2640.0588942
2015-06-23,277000.0,277000.0,279500.0,273000.0,2566.13179532
2015-06-24,277000.0,276000.0,277500.0,274500.0,2240.69012161
2015-06-25,275000.0,274000.0,275500.0,272500.0,2552.75977695
2015-06-26,274000.0,274000.0,275000.0,273000.0,2381.00134244
2015-06-27,274000.0,278500.0,279500.0,273000.0,1975.21849563
2015-06-28,279000.0,285500.0,287000.0,278500.0,2789.88958858
2015-06-29,285500.0,285500.0,288500.0,281000.0,3360.81363288
2015-06-30,285500.0,298000.0,300500.0,285500.0,5297.19047466
2015-08-15,311500.0,312500.0,313500.0,310000.0,1432.87941834
2015-08-16,312500.0,307500.0,312500.0,303000.0,2388.65477629
2015-08-17,307500.0,306000.0,308000.0,303000.0,3092.17128967
2015-08-18,306500.0,302500.0,306500.0,301500.0,2686.605037
2015-08-19,302500.0,279000.0,304000.0,245000.0,6590.21267923
2015-08-20,278500.0,280000.0,284500.0,265000.0,5127.77551932
2015-08-21,279500.0,279500.0,282500.0,277500.0,2555.21396408
2015-08-22,279500.0,273000.0,281500.0,273000.0,2655.33402914
2015-08-23,273000.0,279000.0,282500.0,271000.0,2956.44491915
2015-08-24,279500.0,271500.0,280500.0,267500.0,6872.68288199
2015-08-25,271500.0,258500.0,271500.0,245000.0,8094.83915071
2015-08-26,257000.0,270500.0,274000.0,257000.0,6384.82206087
2015-08-27,271000.0,267000.0,272500.0,265500.0,3560.06447349
2015-08-28,267000.0,267000.0,269000.0,262000.0,3992.47082463
2015-08-29,267500.0,269500.0,274500.0,267000.0,3517.77392405
2015-08-30,270000.0,270000.0,273000.0,267500.0,1676.32212563
2015-08-31,270000.0,271000.0,272500.0,267000.0,4417.59308966
2015-09-01,271500.0,270000.0,272000.0,268000.0,3011.54389239
2015-09-02,269500.0,270000.0,270500.0,268500.0,2996.92093501
2015-09-03,269500.0,270500.0,272000.0,268500.0,3138.00316331
2015-09-04,270500.0,273500.0,275500.0,269000.0,2869.13010112
2015-09-05,273500.0,278000.0,280000.0,273000.0,2097.02350922
2015-09-06,278000.0,288500.0,291000.0,277500.0,4521.58304537
2015-09-07,288000.0,288500.0,290000.0,286000.0,3567.15930393
2015-09-08,287500.0,291000.0,295000.0,287500.0,4227.49409054
2015-09-09,290500.0,286500.0,292000.0,285500.0,5926.60226872
2015-09-10,286500.0,287000.0,287500.0,281000.0,4276.62407852
2015-09-11,286500.0,289000.0,291000.0,286000.0,2961.26290875
2015-09-12,288500.0,287000.0,290000.0,287000.0,1676.13164203
2015-09-13,287500.0,283500.0,288000.0,280500.0,2928.11964381
2015-09-14,283500.0,278500.0,284000.0,274000.0,4116.13141655
2015-09-15,278000.0,277000.0,280000.0,276000.0,3055.44726927
2015-09-16,276500.0,274500.0,277000.0,272500.0,3152.37340157
2015-09-17,273500.0,276000.0,276000.0,272500.0,2164.46464522
2015-09-18,275500.0,277000.0,279500.0,275000.0,2820.14558421
2015-09-19,277500.0,277000.0,278500.0,276500.0,1605.31745655
2015-09-20,276500.0,277000.0,277500.0,275500.0,1035.81112627
2015-09-21,276500.0,274000.0,277500.0,272500.0,3743.21022354
2015-09-22,274000.0,277000.0,280000.0,271500.0,3268.40724143
2015-09-23,276500.0,278500.0,279000.0,276000.0,2108.15132922
2015-09-24,277500.0,281000.0,281000.0,277000.0,2869.01641542
2015-09-25,280500.0,286500.0,287000.0,280500.0,3475.22706276
2015-09-26,286000.0,284500.0,286500.0,282500.0,2235.9468007
2015-09-27,284500.0,283000.0,284500.0,282500.0,1392.40362001
2015-09-28,283000.0,290500.0,292000.0,283000.0,3665.41600006
2015-09-29,291000.0,289000.0,293500.0,287500.0,2927.75383976
2015-09-30,289000.0,287000.0,290000.0,286000.0,3904.69802469
2015-10-01,286500.0,288000.0,288500.0,286500.0,2901.22887596
2015-10-02,288000.0,290000.0,291500.0,287500.0,3270.73967245
2015-10-03,291000.0,290500.0,291000.0,288000.0,2653.5046755
2015-10-04,290500.0,289500.0,291000.0,289000.0,1518.56548033
2015-10-05,289000.0,289000.0,289500.0,287500.0,3391.55580454
2015-10-06,288500.0,296000.0,297500.0,288000.0,3207.66335114
2015-10-07,296500.0,295500.0,300000.0,294500.0,4651.80498446
2015-10-08,296000.0,291500.0,296000.0,291500.0,3678.46722158
2015-10-09,292000.0,291500.0,293500.0,290000.0,2571.52528993
2015-10-10,290500.0,291500.0,293500.0,290500.0,1827.65957212
2015-10-11,292500.0,293000.0,294000.0,292000.0,1390.54208739
2015-10-12,292500.0,293500.0,296500.0,292500.0,4822.86000902
2015-10-13,292500.0,296500.0,299000.0,290500.0,4887.59206146
2015-10-14,297000.0,296500.0,297500.0,295000.0,3762.05170021
2015-10-15,296500.0,298000.0,299500.0,296000.0,3433.10903393
2015-10-16,298000.0,311500.0,311500.0,297500.0,4254.60364771
2015-10-17,312000.0,327000.0,338500.0,312000.0,4330.14849646
2015-10-18,327000.0,316000.0,328500.0,316000.0,3019.11530457
2015-10-19,316000.0,314000.0,318000.0,306000.0,5406.5955897
2015-10-20,314000.0,316000.0,316500.0,312500.0,3114.01481903
2015-10-21,316000.0,313000.0,318000.0,311000.0,3269.69522118
2015-10-22,313000.0,319500.0,322000.0,312000.0,3129.18606288
2015-10-23,319000.0,321500.0,326500.0,318500.0,3359.64491208
2015-10-24,321500.0,326000.0,327000.0,320000.0,2507.89478854
2015-10-25,325500.0,346500.0,346500.0,324500.0,3890.26015198
2015-10-26,346500.0,334000.0,347000.0,333000.0,4656.00765358
2015-10-27,334500.0,344500.0,347000.0,333500.0,4940.59535265
2015-10-28,344500.0,361500.0,365000.0,342000.0,4840.07870544
2015-10-29,361000.0,373500.0,374000.0,352000.0,6172.94159677
2015-10-30,374000.0,388500.0,439000.0,365500.0,9128.60230359
2015-10-31,390000.0,391500.0,407000.0,385500.0,4368.99074024
2015-11-01,394000.0,385000.0,394000.0,370500.0,3399.884229
2015-11-02,385000.0,402000.0,404000.0,381000.0,4136.47191502
2015-11-03,400500.0,464000.0,468500.0,398500.0,10178.48007912
2015-11-04,465000.0,599000.0,605000.0,461000.0,13939.86018805
2015-11-05,599500.0,467000.0,601500.0,430000.0,10675.09199528
2015-11-06,473500.0,448500.0,496000.0,401000.0,7629.50417405
2015-11-07,448500.0,466500.0,480000.0,440000.0,4725.46792371
2015-11-08,466500.0,460000.0,469000.0,456500.0,1776.93168693
2015-11-09,460000.0,457500.0,465000.0,435000.0,6395.75753812
2015-11-10,458500.0,421000.0,458500.0,421000.0,3105.96571165
2015-11-11,423000.0,364000.0,432000.0,345000.0,8375.59946711
2015-11-12,368000.0,388000.0,419500.0,355000.0,5989.80601256
2015-11-13,387500.0,393500.0,405500.0,377000.0,5150.95833505
2015-11-14,392000.0,388500.0,399500.0,387000.0,3163.18533301
2015-11-15,388500.0,377000.0,396500.0,368500.0,2602.56419155
2015-11-16,377500.0,376000.0,387500.0,373000.0,3483.10862909
2015-11-17,377000.0,391000.0,398000.0,376000.0,4567.75182954
2015-11-18,391500.0,393000.0,396000.0,388000.0,2451.02187136
2015-11-19,393000.0,385000.0,396000.0,381500.0,3193.44183873
2015-11-20,384500.0,379500.0,385000.0,370000.0,4353.91830924
2015-11-21,379500.0,380000.0,386500.0,375000.0,2539.72699897
2015-11-22,380500.0,379500.0,387000.0,377500.0,1629.07705037
2015-11-23,380000.0,381500.0,383500.0,377500.0,3503.48719642
2015-11-24,381500.0,376500.0,382000.0,373000.0,2728.83948881
2015-11-25,376500.0,377000.0,381000.0,371000.0,4270.75639802
2015-11-26,378500.0,404500.0,429500.0,376500.0,8431.40331899
2015-11-27,404500.0,415500.0,426000.0,390000.0,5956.55727865
2015-11-28,415000.0,417500.0,423500.0,412000.0,2316.38887722
2015-11-29,417000.0,424500.0,429500.0,416000.0,2728.07026175
2015-11-30,424500.0,445000.0,454000.0,424500.0,8118.65284344
2015-12-01,445500.0,429500.0,451500.0,421000.0,6043.15250468
2015-12-02,428000.0,427000.0,431000.0,412000.0,4786.36286737
2015-12-03,427000.0,430000.0,445000.0,424000.0,5169.56017766
2015-12-04,431000.0,430000.0,436000.0,420000.0,4111.88657557
2015-12-05,432000.0,442000.0,448000.0,428000.0,4623.01797135
2015-12-06,442000.0,457000.0,470000.0,441000.0,5738.81113036
2015-12-07,457000.0,471000.0,478000.0,454000.0,6027.54339989
2015-12-08,472000.0,475000.0,478000.0,466000.0,3564.35901367
2015-12-09,476000.0,509000.0,520000.0,473000.0,8514.78537117
2015-12-10,509000.0,506000.0,517000.0,492000.0,4610.59992109
2015-12-11,506000.0,520000.0,525000.0,499000.0,4841.72643385
2015-12-12,520000.0,514000.0,575000.0,488000.0,11173.75246566
2015-12-13,513000.0,536000.0,538000.0,511000.0,4470.05280347
2015-12-14,536000.0,539000.0,541000.0,522000.0,5598.02369846
2015-12-15,539000.0,554000.0,555000.0,536000.0,5298.53246533
2015-12-16,554000.0,550000.0,568000.0,536000.0,6099.72223119
2015-12-17,550000.0,551000.0,555000.0,545000.0,3404.37996338
2015-12-18,551000.0,555000.0,563000.0,550000.0,3849.49833033
2015-12-19,556000.0,561000.0,564000.0,553000.0,2225.44394485
2015-12-20,560000.0,556000.0,563000.0,553000.0,2136.36509668
2015-12-21,556000.0,534000.0,558000.0,523000.0,6719.13622518
2015-12-22,534000.0,531000.0,540000.0,530000.0,3183.28925404
2015-12-23,531000.0,535000.0,536000.0,529000.0,3214.22246228
2015-12-24,534000.0,543000.0,551000.0,532000.0,3867.29613467
2015-12-25,546000.0,546000.0,550000.0,540000.0,2717.49530234
2015-12-26,545000.0,503000.0,550000.0,480000.0,6285.61045651
2015-12-27,503000.0,502000.0,512000.0,485000.0,4569.34039336
2015-12-28,502000.0,507000.0,524000.0,501000.0,6671.97355826
2015-12-29,505000.0,503000.0,508000.0,496000.0,2983.73988067
2015-12-30,503000.0,504000.0,516000.0,501000.0,3900.30180323
2015-12-31,504000.0,506000.0,510000.0,491000.0,3974.09474971
2016-01-01,506000.0,515000.0,521000.0,502000.0,3811.02278332
2016-01-02,515000.0,519000.0,522000.0,514000.0,3422.01979813
2016-01-03,518000.0,514000.0,520000.0,512000.0,1624.361438
2016-01-04,514000.0,521000.0,522000.0,509000.0,3941.49270029
2016-01-05,520000.0,518000.0,527000.0,516000.0,3832.17456436
2016-01-06,519000.0,517000.0,521000.0,512000.0,3456.37873015
2016-01-07,517000.0,542000.0,549000.0,515000.0,5314.08425341
2016-01-08,542000.0,546000.0,558000.0,538000.0,5975.72679536
2016-01-09,547000.0,541000.0,548000.0,538000.0,3852.11888432
2016-01-10,541000.0,533000.0,543000.0,530000.0,3074.62597444
2016-01-11,532000.0,540000.0,549000.0,531000.0,4728.86688439
2016-01-12,539000.0,539000.0,543000.0,537000.0,2735.28476362
2016-01-13,539000.0,516000.0,541000.0,500000.0,5447.8438062
2016-01-14,517000.0,522000.0,526000.0,515000.0,4061.93764823
2016-01-15,522000.0,479000.0,524000.0,473000.0,6502.42027588
2016-01-16,480000.0,453000.0,491000.0,425000.0,9180.00182716
2016-01-17,454000.0,475000.0,489000.0,447000.0,5000.89608121
2016-01-18,475000.0,470000.0,480000.0,458000.0,4888.61294157
2016-01-19,469000.0,468000.0,471000.0,464000.0,2276.96110565
2016-01-20,468000.0,497000.0,499000.0,459000.0,5580.69987204
2016-01-21,498000.0,507000.0,518000.0,495000.0,7539.08610395
2016-01-22,507000.0,481000.0,508000.0,475000.0,6905.54744881
2016-01-23,481000.0,465000.0,481000.0,457000.0,5595.22325107
2016-01-24,465000.0,485000.0,486000.0,464000.0,4659.05160382
2016-01-25,485000.0,484000.0,490000.0,476000.0,3785.87847896
2016-01-26,483000.0,476000.0,486000.0,473000.0,5371.6107468
2016-01-27,479000.0,481000.0,484000.0,474000.0,3335.39167379
2016-01-28,482000.0,470000.0,483000.0,466000.0,4203.02646462
2016-01-29,470000.0,464000.0,474000.0,451000.0,5704.32707684
2016-01-30,464000.0,468000.0,471000.0,462000.0,2228.33913877
2016-01-31,467000.0,469000.0,471000.0,466000.0,2790.93037502
2016-02-01,469000.0,465000.0,470000.0,458000.0,5232.26226087
2016-02-02,465000.0,462000.0,465000.0,460000.0,2852.99728066
2016-02-03,462000.0,459000.0,464000.0,458000.0,2457.69480352
2016-02-04,459000.0,463000.0,466000.0,453000.0,3598.23333884
2016-02-05,463000.0,473000.0,475000.0,463000.0,4176.67362505
2016-02-06,473000.0,467000.0,474000.0,465000.0,2371.86519281
2016-02-07,467000.0,470000.0,473000.0,466000.0,1510.6150347
2016-02-08,470000.0,470000.0,472000.0,468000.0,1111.67646794
2016-02-09,470000.0,470000.0,471000.0,467000.0,1317.54390126
2016-02-10,470000.0,478000.0,479000.0,469000.0,2364.54194235
2016-02-11,479000.0,474000.0,479000.0,473000.0,2695.34590209
2016-02-12,473000.0,480000.0,480500.0,471000.0,3187.42563156
2016-02-13,479000.0,487500.0,490000.0,477500.0,3082.92151038
2016-02-14,487500.0,501000.0,506500.0,486500.0,4364.04427537
2016-02-15,501000.0,506500.0,513000.0,499500.0,4392.23809281
2016-02-16,506000.0,504000.0,507000.0,498500.0,3103.16882913
2016-02-17,504000.0,517500.0,519000.0,504000.0,4694.66335696
2016-02-18,517000.0,520500.0,526500.0,513500.0,4725.29615505
2016-02-19,521000.0,521500.0,525000.0,515000.0,4109.12892363
2016-02-20,521500.0,532500.0,536500.0,517000.0,3501.14072971
2016-02-21,532500.0,530500.0,548500.0,525000.0,5202.63489178
2016-02-22,530000.0,538000.0,541000.0,527500.0,3419.89271987
2016-02-23,538500.0,520000.0,539000.0,515000.0,4060.01119846
2016-02-24,520000.0,519000.0,525000.0,508000.0,4247.42891129
2016-02-25,518000.0,519000.0,526000.0,513000.0,3384.40858577
2016-02-26,519000.0,520000.0,523000.0,514000.0,2259.81601439
2016-02-27,520000.0,527000.0,530000.0,518000.0,2582.12467751
2016-02-28,528000.0,528000.0,529000.0,517000.0,2551.93609677
2016-02-29,528000.0,539000.0,541000.0,524000.0,4535.47765414
2016-03-01,538000.0,536000.0,540000.0,531000.0,3587.48301325
2016-03-02,534000.0,528000.0,537000.0,526000.0,2792.56986241
2016-03-03,529000.0,518000.0,531000.0,514000.0,4494.66684468
2016-03-04,519000.0,512000.0,521000.0,511000.0,3187.11292554
2016-03-05,511000.0,487000.0,514000.0,487000.0,4104.15817332
2016-03-06,488000.0,500000.0,503000.0,480000.0,3798.8939749
2016-03-07,500000.0,502000.0,508000.0,497000.0,4111.97604995
2016-03-08,503000.0,502000.0,508000.0,500000.0,3175.60309341
2016-03-09,502000.0,500000.0,504000.0,498000.0,2502.97544344
2016-03-10,500000.0,503000.0,504000.0,497000.0,2673.0363103
2016-03-11,502000.0,507000.0,512000.0,501000.0,3148.39735073
2016-03-12,507000.0,501000.0,509000.0,499000.0,2860.74775801
2016-03-13,500000.0,496000.0,503000.0,494000.0,2750.24433062
2016-03-14,496000.0,499000.0,500000.0,495000.0,3135.66711645
2016-03-15,498000.0,499000.0,502000.0,497000.0,3302.06255631
2016-03-16,499000.0,499000.0,502000.0,497000.0,2694.71810357
2016-03-17,499000.0,498000.0,501000.0,496000.0,2678.59978933
2016-03-18,498000.0,488000.0,498000.0,486000.0,3477.51206731
2016-03-19,487000.0,479000.0,488000.0,477000.0,3221.13912023
2016-03-20,479000.0,484000.0,486000.0,475000.0,1941.67052268
2016-03-21,484000.0,485000.0,487000.0,481000.0,2330.70221094
2016-03-22,485000.0,491000.0,495000.0,483000.0,3308.66641872
2016-03-23,492000.0,489000.0,494000.0,489000.0,2495.52791493
2016-03-24,490000.0,490000.0,494000.0,487000.0,3124.6588606
2016-03-25,491000.0,492500.0,492500.0,487000.0,2856.54839604
2016-03-26,493000.0,491500.0,496000.0,490000.0,2164.18410578
2016-03-27,490500.0,493000.0,494000.0,489500.0,1577.81543823
2016-03-28,493000.0,499500.0,505000.0,492500.0,3345.33823624
2016-03-29,499500.0,488500.0,501000.0,482000.0,3172.77345248
2016-03-30,488500.0,480000.0,491000.0,478500.0,3483.12117481
2016-03-31,481000.0,484000.0,487000.0,460000.0,3468.71465907
2016-04-01,484000.0,483500.0,485500.0,481500.0,2599.63055188
2016-04-02,483500.0,486500.0,490000.0,483500.0,2258.16308519
2016-04-03,486500.0,487000.0,488000.0,484500.0,1981.07385312
2016-04-04,487000.0,487000.0,488500.0,485500.0,2305.83622826
2016-04-05,486500.0,492500.0,494500.0,486500.0,2484.27834313
2016-04-06,492500.0,495000.0,497000.0,492000.0,2337.67010684
2016-04-07,494500.0,489500.0,495000.0,487500.0,2335.63817869
2016-04-08,489500.0,493500.0,495500.0,489000.0,2334.25496834
2016-04-09,493500.0,488000.0,494000.0,484000.0,3478.97802786
2016-04-10,486500.0,489000.0,491000.0,486000.0,2100.6475728
2016-04-11,490000.0,490000.0,491500.0,487500.0,2437.60071059
2016-04-12,490500.0,493000.0,494500.0,488500.0,2948.92867209
2016-04-13,493000.0,492500.0,494500.0,491000.0,2324.68935722
2016-04-14,492000.0,495000.0,496500.0,491500.0,2507.01120865
2016-04-15,494500.0,496000.0,497000.0,492500.0,2035.52015645
2016-04-16,496000.0,498500.0,502000.0,495000.0,2123.6732213
2016-04-17,499500.0,500000.0,501500.0,498000.0,2190.58564445
2016-04-18,499500.0,499000.0,501000.0,496500.0,2617.00171368
2016-04-19,499000.0,498000.0,501000.0,495500.0,2685.60703014
2016-04-20,498000.0,502500.0,506000.0,496500.0,3682.03555985
2016-04-21,501500.0,510000.0,511500.0,501500.0,2799.73964028
2016-04-22,510500.0,515000.0,520000.0,509000.0,4280.92436055
2016-04-23,515500.0,518000.0,519000.0,514000.0,2286.99362506
2016-04-24,518000.0,520000.0,525500.0,516500.0,2409.56894635
2016-04-25,520000.0,529500.0,530000.0,518000.0,3515.01825607
2016-04-26,528500.0,534500.0,537000.0,528000.0,3266.93403796
2016-04-27,534500.0,523000.0,539000.0,522500.0,4214.03994824
2016-04-28,525500.0,512000.0,529500.0,506000.0,3816.86904627
2016-04-29,512500.0,518000.0,531000.0,511500.0,3252.56297885
2016-04-30,518000.0,521000.0,524000.0,517000.0,2978.08916188
2016-05-01,522000.0,519000.0,523000.0,514000.0,2191.51687791
2016-05-02,518000.0,514000.0,522000.0,510000.0,3493.4365031
2016-05-03,512000.0,517000.0,517000.0,508000.0,3915.06264727
2016-05-04,515000.0,519000.0,521000.0,514000.0,3869.68376541
2016-05-05,519000.0,519000.0,521000.0,517000.0,2863.8070944
2016-05-06,519000.0,522000.0,522000.0,517000.0,2414.78562745
2016-05-07,522000.0,527000.0,531000.0,522000.0,3184.94102856
2016-05-08,527000.0,526000.0,530000.0,525000.0,1839.50368787
2016-05-09,527000.0,531000.0,531000.0,526000.0,3832.91572514
2016-05-10,531000.0,528000.0,538000.0,524000.0,4791.00106757
2016-05-11,528000.0,527000.0,532000.0,527000.0,4286.16941189
2016-05-12,527000.0,526000.0,530000.0,523000.0,3815.97417691
2016-05-13,527000.0,530000.0,532000.0,526000.0,3315.5462179
2016-05-14,531000.0,532000.0,534000.0,530000.0,2723.59952685
2016-05-15,531000.0,532000.0,534000.0,530000.0,2229.52911665
2016-05-16,532000.0,536000.0,537000.0,531000.0,3496.74056737
2016-05-17,536000.0,532000.0,538000.0,530000.0,3782.2080803
2016-05-18,532000.0,534000.0,536000.0,530000.0,3020.56543986
2016-05-19,534000.0,533000.0,537000.0,532000.0,3521.11420113
2016-05-20,534000.0,529000.0,535000.0,524000.0,4546.60305326
2016-05-21,529000.0,528000.0,531000.0,525000.0,2794.92684231
2016-05-22,528000.0,528000.0,529000.0,526000.0,1806.35488745
2016-05-23,528000.0,527000.0,530000.0,524000.0,3329.79571364
2016-05-24,527000.0,534000.0,534000.0,527000.0,2869.11527925
2016-05-25,533000.0,534000.0,536000.0,532000.0,3214.46609674
2016-05-26,534000.0,537000.0,539000.0,533000.0,3310.91752296
2016-05-27,537000.0,579000.0,583000.0,536000.0,5875.37842515
2016-05-28,579000.0,618000.0,630000.0,573000.0,5653.41267833
2016-05-29,618000.0,670000.0,725000.0,616000.0,7816.04315701
2016-05-30,672000.0,668000.0,698000.0,645000.0,4556.92596129
2016-05-31,668000.0,663000.0,678000.0,657000.0,4708.60080849
2016-06-01,658000.0,653000.0,662000.0,628000.0,5017.32890931
2016-06-02,653000.0,643000.0,656000.0,641000.0,4567.67398314
2016-06-03,643000.0,669000.0,669000.0,641000.0,4483.07938589
2016-06-04,668000.0,674000.0,697000.0,665000.0,4325.6683622
2016-06-05,677000.0,680000.0,687000.0,665000.0,2832.82285404
2016-06-06,681000.0,690000.0,693000.0,675000.0,2820.24454381
2016-06-07,691000.0,685000.0,699000.0,681000.0,3488.04025553
2016-06-08,685000.0,686000.0,691000.0,676000.0,3562.11428658
2016-06-09,686000.0,685000.0,695000.0,681000.0,3257.3710957
2016-06-10,685000.0,688000.0,695000.0,684000.0,3081.32326195
2016-06-11,689000.0,695000.0,700000.0,688000.0,2588.17948256
2016-06-12,696000.0,784000.0,799000.0,695000.0,6255.0484187
2016-06-13,784000.0,867000.0,872000.0,781000.0,8008.4337757
2016-06-14,871000.0,852000.0,873000.0,844000.0,6019.601787
2016-06-15,852000.0,835000.0,860000.0,801000.0,5299.88077421
2016-06-16,832000.0,882000.0,888000.0,828000.0,5832.16699607
2016-06-17,884000.0,903000.0,951000.0,855000.0,9736.96524537
2016-06-18,903000.0,905000.0,925000.0,893000.0,4993.52956724
2016-06-19,906000.0,921000.0,930000.0,904000.0,4984.89387148
2016-06-20,921000.0,885000.0,923000.0,885000.0,4438.27268362
2016-06-21,885000.0,794000.0,899000.0,750000.0,8770.25052336
2016-06-22,795000.0,792000.0,822000.0,760000.0,6733.8782058
2016-06-23,792000.0,680000.0,794000.0,649000.0,9798.63011428
2016-06-24,680000.0,788000.0,866000.0,666000.0,13416.61447586
2016-06-25,788000.0,812000.0,840000.0,777000.0,4255.53457207
2016-06-26,811000.0,756000.0,814000.0,741000.0,4870.74187212
2016-06-27,756000.0,755000.0,790000.0,741000.0,4840.92653007
2016-06-28,755000.0,763000.0,780000.0,751000.0,4368.95483998
2016-06-29,764000.0,760000.0,781000.0,750000.0,5470.53296734
2016-06-30,759000.0,777000.0,784000.0,753000.0,4551.09436376
2016-07-01,777000.0,795000.0,808000.0,774000.0,5674.98392355
2016-07-02,795000.0,818000.0,828000.0,793000.0,3433.7605477
2016-07-03,820000.0,790000.0,835000.0,785000.0,3671.33930642
2016-07-04,790000.0,802000.0,806000.0,773000.0,4787.24463631
2016-07-05,803000.0,796000.0,809000.0,791000.0,3209.6676507
2016-07-06,796000.0,806000.0,815000.0,795000.0,3735.1602534
2016-07-07,807000.0,770000.0,815000.0,765000.0,6261.73977702
2016-07-08,771000.0,774000.0,783000.0,736000.0,9707.73198529
2016-07-09,774000.0,777000.0,790000.0,756000.0,4349.64331291
2016-07-10,776000.0,766000.0,778000.0,744000.0,3674.49571696
2016-07-11,767000.0,768000.0,777000.0,761000.0,4002.4749745
2016-07-12,767000.0,769000.0,772000.0,762000.0,3098.38547508
2016-07-13,768000.0,777000.0,785000.0,768000.0,3661.51953458
2016-07-14,777000.0,769000.0,780000.0,765000.0,2827.48745816
2016-07-15,770000.0,770000.0,776000.0,764000.0,2898.11854338
2016-07-16,770000.0,770000.0,775000.0,765000.0,2204.23858602
2016-07-17,769000.0,774000.0,776000.0,768000.0,1809.78243918
2016-07-18,774000.0,788000.0,790000.0,773000.0,3060.72552821
2016-07-19,788000.0,779000.0,790000.0,776000.0,2746.26265016
2016-07-20,779000.0,779000.0,785000.0,767000.0,2584.03955309
2016-07-21,778000.0,773000.0,779000.0,771000.0,3010.72727633
2016-07-22,773000.0,762000.0,776000.0,758000.0,2746.1306067
2016-07-23,762000.0,764000.0,764000.0,754000.0,2528.58105374
2016-07-24,764000.0,763000.0,764000.0,755000.0,1508.13562827
2016-07-25,763000.0,761000.0,772000.0,758000.0,2790.523448
2016-07-26,761000.0,752000.0,765000.0,750000.0,3054.18408627
2016-07-27,754000.0,756000.0,760000.0,751000.0,3127.85437186
2016-07-28,756000.0,755000.0,759000.0,751000.0,2293.09132688
2016-07-29,754000.0,750000.0,755000.0,747000.0,2156.30788555
2016-07-30,751000.0,747000.0,753000.0,747000.0,1876.49340835
2016-07-31,747000.0,718000.0,750000.0,670000.0,2794.54788691
2016-08-01,719000.0,703000.0,720000.0,691000.0,3825.76573696
2016-08-02,705000.0,690000.0,707000.0,684000.0,3582.02938042
2016-08-03,690000.0,628000.0,694000.0,549000.0,8518.85960839
2016-08-04,627000.0,650000.0,661000.0,626000.0,4727.61422019
2016-08-05,651000.0,651000.0,656000.0,640000.0,2813.29668818
2016-08-06,651000.0,646000.0,651000.0,641000.0,2076.48354354
2016-08-07,646000.0,679000.0,679000.0,643000.0,2930.65167654
2016-08-08,679000.0,674000.0,681000.0,666000.0,2924.87641624
2016-08-09,674000.0,669000.0,677000.0,666000.0,3146.01293088
2016-08-10,669000.0,677000.0,678000.0,665000.0,3575.16979744
2016-08-11,677000.0,676000.0,680000.0,670000.0,4035.29347532
2016-08-12,677000.0,665000.0,677000.0,659000.0,3821.8134314
2016-08-13,665000.0,667000.0,669000.0,664000.0,2198.45007174
2016-08-14,667000.0,661000.0,668000.0,653000.0,2392.62664165
2016-08-15,658000.0,646000.0,661000.0,646000.0,2692.49688893
